date,customerID,productID,payment,amount
2017-02-11,39322,87212,credit card,1
2017-07-23,67494,39369,paypal,3
2017-05-24,63190,19920,credit card,3
2017-10-02,92250,43107,credit card,1
2017-11-25,29909,91230,credit card,2
2017-06-03,4733,41910,paypal,1
2017-01-02,15037,50304,credit card,2
2017-06-12,30100,79271,credit card,3
2017-01-23,81160,51943,credit card,2
2017-08-09,92782,54910,paypal,2
2017-10-27,80844,32738,paypal,1
2017-06-18,28102,26358,credit card,1
2017-08-01,19699,37269,cash,2
2017-10-01,69014,70159,paypal,1
2017-04-12,45042,54910,paypal,1
2017-06-29,48906,34413,cash,2
2017-02-01,81158,93187,paypal,1
2017-08-13,2065,82560,cash,1
2017-11-28,72742,88744,paypal,1
2017-04-20,80977,50304,credit card,1
2017-10-21,72173,11138,cash,1
2017-03-06,98388,81165,paypal,2
2017-07-12,45042,43107,credit card,1
2017-09-24,68108,9072,credit card,3
2017-03-11,7266,87212,credit card,2
2017-06-07,43431,34187,credit card,3
2017-01-25,27453,87212,paypal,2
2017-12-06,51978,61070,paypal,2
2017-12-11,8874,76290,paypal,2
2017-12-12,61290,60974,paypal,3
2017-07-24,85091,96506,paypal,1
2017-11-04,78266,22826,paypal,1
2017-10-15,73310,11138,paypal,2
2017-08-11,14269,40784,credit card,1
2017-02-25,73955,16105,paypal,2
2017-10-12,98048,82560,credit card,1
2017-11-05,17695,55593,credit card,1
2017-11-16,53396,87212,credit card,2
2017-08-20,15477,11138,paypal,3
2017-12-06,56379,78934,cash,3
2017-05-26,50038,37269,cash,2
2017-02-16,37866,75775,paypal,2
2017-12-17,53904,86205,paypal,3
2017-07-13,85815,15847,paypal,3
2017-06-26,70991,8632,paypal,1
2017-05-02,13304,75775,credit card,1
2017-05-15,15769,88698,credit card,1
2017-01-09,67477,82560,paypal,1
2017-04-04,1814,86064,credit card,1
2017-05-13,64608,70159,paypal,1
2017-01-10,79200,32310,credit card,1
2017-04-10,20734,34413,credit card,3
2017-06-01,93226,34719,paypal,3
2017-04-17,79707,25426,cash,3
2017-09-01,36662,79271,credit card,1
2017-01-03,35173,16224,credit card,3
2017-02-24,15037,29552,credit card,2
2017-09-04,7266,86064,cash,3
2017-06-23,54569,32310,cash,1
2017-09-14,39151,14099,credit card,1
2017-11-16,36209,81136,paypal,1
2017-09-24,31647,27188,cash,2
2017-08-10,4642,9785,paypal,1
2017-04-19,30018,7234,credit card,1
2017-08-01,53830,79271,paypal,1
2017-04-18,30018,14099,paypal,2
2017-01-04,76472,47613,credit card,1
2017-04-28,3513,18541,paypal,1
2017-07-29,86736,32738,cash,1
2017-02-01,81160,57590,credit card,1
2017-03-15,32359,61070,paypal,2
2017-03-13,46745,8403,credit card,2
2017-03-04,55974,15915,paypal,1
2017-12-26,58797,37269,cash,3
2017-06-19,77871,57590,paypal,3
2017-04-15,56554,50304,paypal,3
2017-10-17,65695,54910,credit card,2
2017-11-03,42230,38582,cash,3
2017-01-31,51374,55593,credit card,1
2017-12-07,74288,75775,cash,1
2017-08-23,41419,27578,paypal,1
2017-09-06,89754,9947,cash,2
2017-01-13,88129,60974,credit card,3
2017-08-02,32754,43107,cash,3
2017-01-24,43613,40784,paypal,3
2017-01-01,55974,35165,cash,3
2017-08-13,30329,81165,paypal,1
2017-03-28,35438,14289,paypal,2
2017-10-31,75570,75593,paypal,3
2017-03-04,24218,64983,cash,2
2017-09-27,27845,48174,cash,3
2017-06-04,42926,96506,paypal,3
2017-05-21,66992,96001,credit card,3
2017-09-29,63906,42819,paypal,2
2017-08-12,46384,35165,credit card,3
2017-02-25,76203,70159,paypal,1
2017-10-22,10591,39369,credit card,1
2017-06-09,53830,78483,paypal,3
2017-05-20,76472,93187,paypal,1
2017-10-10,56494,62077,credit card,2
2017-07-20,18796,78934,paypal,3
2017-04-05,50521,64983,cash,3
2017-09-07,35777,32738,paypal,3
2017-09-14,68108,65762,cash,1
2017-09-15,63603,19920,paypal,1
2017-12-21,48769,16105,credit card,1
2017-08-11,67671,32128,cash,1
2017-04-11,85997,82560,credit card,1
2017-01-05,39151,50304,paypal,1
2017-01-21,26120,54910,credit card,2
2017-05-22,39188,78483,paypal,2
2017-05-30,72399,78934,cash,3
2017-02-19,69961,76290,cash,3
2017-07-26,6543,88744,paypal,2
2017-03-18,4722,72230,cash,3
2017-04-18,15284,81165,credit card,2
2017-01-16,31147,87212,cash,3
2017-04-29,72185,42819,credit card,2
2017-04-23,85027,11138,cash,2
2017-04-17,51385,96506,paypal,3
2017-11-12,12254,57590,cash,1
2017-10-21,20884,60230,cash,2
2017-12-19,83583,8632,paypal,1
2017-06-12,87367,27188,cash,2
2017-01-25,43967,39369,cash,3
2017-09-05,24857,88744,credit card,3
2017-05-14,72399,88744,paypal,1
2017-03-07,86266,96506,paypal,3
2017-06-02,43722,9785,credit card,2
2017-02-20,16298,18541,paypal,3
2017-08-26,37347,8403,cash,3
2017-10-19,22015,27410,credit card,3
2017-12-14,50789,27188,credit card,3
2017-07-08,8662,41910,credit card,2
2017-05-11,16245,27578,cash,1
2017-01-15,53396,28440,credit card,3
2017-06-11,30750,8403,paypal,2
2017-10-16,43302,70159,credit card,3
2017-04-08,45175,88744,credit card,3
2017-09-05,6720,76290,credit card,2
2017-11-28,75092,88744,paypal,1
2017-05-01,4698,75593,credit card,1
2017-02-23,43967,27188,cash,2
2017-09-08,70215,22826,paypal,1
2017-08-31,46973,22538,credit card,3
2017-03-30,5145,87000,cash,2
2017-04-11,83043,85931,credit card,3
2017-09-26,19699,88698,credit card,3
2017-06-07,91370,39548,credit card,3
2017-05-03,20221,10130,credit card,2
2017-04-22,62608,54910,credit card,1
2017-09-18,87622,2002,credit card,3
2017-09-16,6073,79954,credit card,2
2017-07-24,15037,75775,credit card,3
2017-10-12,38660,81165,credit card,1
2017-05-22,72173,14099,paypal,1
2017-09-06,93142,15847,paypal,3
2017-08-07,19337,44726,paypal,2
2017-02-26,45059,34187,credit card,2
2017-09-23,5436,60974,cash,3
2017-12-11,67473,10130,paypal,2
2017-07-12,53904,60974,credit card,3
2017-06-29,67151,41910,cash,3
2017-09-25,81160,53216,paypal,3
2017-10-29,1108,96506,credit card,2
2017-01-12,17715,91230,credit card,3
2017-06-26,51721,17731,paypal,3
2017-06-18,56375,22826,cash,2
2017-10-01,67494,25426,cash,1
2017-07-27,32689,70159,credit card,1
2017-11-23,4500,37269,cash,1
2017-07-20,46188,8081,cash,3
2017-04-06,27845,15915,paypal,3
2017-03-21,29894,10130,paypal,2
2017-10-02,93156,32310,credit card,2
2017-08-06,78288,24221,cash,2
2017-02-06,4682,25426,paypal,2
2017-03-16,63692,9947,cash,1
2017-07-12,20325,35165,credit card,3
2017-10-02,45948,27044,cash,1
2017-03-21,5094,15918,credit card,3
2017-08-21,81160,27410,cash,1
2017-02-07,41047,53216,cash,1
2017-07-04,40196,72230,cash,1
2017-08-04,34081,39548,credit card,3
2017-06-13,92250,41910,credit card,2
2017-08-05,40247,8081,cash,1
2017-08-12,70212,9072,paypal,2
2017-07-20,15844,27044,paypal,2
2017-05-22,67151,32310,paypal,3
2017-11-05,79853,9947,credit card,1
2017-08-29,48460,9785,credit card,3
2017-05-13,47520,16224,cash,2
2017-08-01,35179,75593,credit card,1
2017-06-21,17715,87212,paypal,3
2017-12-28,83105,55596,cash,2
2017-03-30,73660,61070,credit card,2
2017-09-27,69065,9785,credit card,2
2017-03-07,63603,85931,credit card,1
2017-01-10,47751,61070,paypal,2
2017-03-16,93317,13013,cash,2
2017-01-26,89184,28440,credit card,2
2017-10-19,64039,32738,credit card,1
2017-02-26,27453,15918,credit card,2
2017-07-22,92806,34187,paypal,3
2017-06-01,72053,96506,credit card,1
2017-07-14,11643,9785,credit card,3
2017-01-12,32769,15915,credit card,2
2017-11-20,91735,75775,cash,2
2017-06-13,10591,99445,credit card,1
2017-01-16,6543,38582,cash,3
2017-01-13,99925,34719,cash,2
2017-03-12,76367,53216,cash,2
2017-02-09,29809,15847,credit card,2
2017-01-15,25984,60974,cash,3
2017-07-16,64350,42029,credit card,3
2017-05-27,55742,43446,credit card,1
2017-12-24,14269,85702,credit card,2
2017-10-28,89754,34719,cash,1
2017-11-14,45070,27578,cash,2
2017-11-08,81337,87000,paypal,2
2017-11-02,95081,70159,cash,3
2017-03-28,75570,81136,credit card,2
2017-11-17,44953,15918,credit card,2
2017-03-03,83782,27188,credit card,1
2017-05-21,80542,15847,credit card,2
2017-01-08,5145,39548,credit card,2
2017-07-12,85419,88744,cash,2
2017-01-06,22916,37524,cash,3
2017-12-02,55742,34413,paypal,2
2017-07-27,56554,51943,cash,1
2017-12-20,51721,2002,credit card,3
2017-03-26,63603,9072,paypal,3
2017-09-22,75371,51943,cash,1
2017-06-18,57425,40784,credit card,3
2017-08-05,81337,15915,credit card,1
2017-03-05,15149,47613,cash,1
2017-10-14,65137,32128,paypal,2
2017-09-25,89505,37524,cash,1
2017-03-19,27784,8403,paypal,2
2017-09-10,79896,39369,credit card,1
2017-06-04,51721,35165,paypal,3
2017-03-16,29522,8403,paypal,2
2017-10-28,13416,24221,paypal,2
2017-09-11,62608,96001,cash,2
2017-11-06,88129,34719,credit card,2
2017-11-06,79438,22538,paypal,1
2017-04-11,72742,78483,paypal,3
2017-05-14,27453,28088,paypal,2
2017-06-27,76967,50304,credit card,1
2017-06-09,91292,11138,paypal,2
2017-07-20,99624,25426,paypal,1
2017-12-03,72173,96001,paypal,3
2017-02-20,99247,65762,credit card,1
2017-01-31,35044,34082,paypal,1
2017-07-19,61755,50304,paypal,2
2017-08-27,92882,16105,cash,1
2017-02-21,45032,85931,cash,1
2017-09-15,99001,37269,paypal,2
2017-09-07,23243,29552,cash,1
2017-08-18,2065,16105,credit card,2
2017-07-26,51721,57590,cash,1
2017-08-17,75271,25031,cash,2
2017-10-23,16298,27044,paypal,2
2017-04-29,54569,13013,cash,2
2017-08-12,58082,29552,cash,1
2017-12-24,85419,55596,credit card,3
2017-07-24,15142,18541,credit card,3
2017-01-25,83058,18541,paypal,2
2017-05-11,78762,38582,paypal,3
2017-06-16,75631,28440,paypal,2
2017-12-28,91792,9072,cash,2
2017-10-22,52937,17731,credit card,3
2017-02-18,45175,8632,cash,1
2017-01-11,29809,60230,credit card,2
2017-04-03,35777,39548,cash,3
2017-01-17,93156,34719,paypal,2
2017-03-14,58797,16224,credit card,1
2017-01-06,7266,81165,credit card,1
2017-01-19,43967,32738,cash,3
2017-07-17,45948,53216,credit card,2
2017-02-11,58443,65762,cash,1
2017-09-30,6543,72230,cash,2
2017-04-30,49737,16224,paypal,3
2017-04-03,98048,88698,paypal,1
2017-06-10,99638,24221,paypal,3
2017-02-07,72053,29656,cash,1
2017-09-23,21263,60974,paypal,3
2017-03-04,6590,60230,cash,1
2017-07-21,82849,42819,credit card,2
2017-06-25,2580,78483,paypal,1
2017-11-22,76472,37524,cash,3
2017-11-29,76212,51943,credit card,3
2017-04-18,32340,47613,cash,1
2017-10-07,20734,22826,credit card,2
2017-07-29,46188,42819,credit card,2
2017-09-14,32769,76290,cash,1
2017-03-18,19296,15847,paypal,1
2017-09-17,23090,26358,paypal,1
2017-10-31,40223,85931,credit card,3
2017-04-09,97036,70159,cash,3
2017-04-29,17415,18541,credit card,2
2017-07-03,26008,54910,credit card,2
2017-08-22,19699,27044,cash,1
2017-12-18,52661,17731,paypal,2
2017-08-07,25913,32738,credit card,2
2017-11-06,53191,24221,cash,2
2017-03-11,15213,43107,paypal,1
2017-04-17,8662,85931,credit card,1
2017-06-08,24857,24221,paypal,2
2017-09-17,6543,91230,credit card,2
2017-06-02,24205,43107,cash,2
2017-06-10,76367,37269,paypal,2
2017-11-23,30094,9785,paypal,1
2017-02-05,45033,14099,cash,1
2017-04-15,53075,24221,paypal,3
2017-02-09,6543,34719,cash,2
2017-08-03,35434,53216,paypal,2
2017-08-30,24715,91230,credit card,1
2017-07-24,69141,62077,cash,3
2017-02-06,45885,17731,cash,3
2017-12-09,4140,28440,credit card,2
2017-10-15,76025,18541,cash,1
2017-05-08,42230,27044,credit card,1
2017-12-18,15589,76290,credit card,1
2017-06-08,40196,9072,paypal,1
2017-06-12,33752,24221,cash,2
2017-02-26,45042,28088,cash,3
2017-01-30,55495,88744,paypal,1
2017-09-04,66361,9947,credit card,3
2017-03-14,83782,39369,cash,2
2017-01-09,54006,96001,paypal,3
2017-03-29,72173,85156,credit card,2
2017-05-02,15769,17731,cash,1
2017-05-10,58082,16224,credit card,3
2017-03-29,92579,2002,credit card,2
2017-06-14,33163,43446,paypal,3
2017-02-21,92782,14099,paypal,1
2017-12-01,39188,34413,cash,1
2017-04-16,58443,89266,paypal,2
2017-09-17,83782,13013,paypal,2
2017-04-15,45017,26358,cash,1
2017-11-15,56494,75593,paypal,1
2017-03-08,1208,57590,credit card,1
2017-12-08,50789,85702,cash,2
2017-06-03,15219,60974,credit card,3
2017-05-22,7266,14289,paypal,3
2017-05-09,90007,81136,cash,2
2017-09-29,79567,11138,cash,1
2017-02-19,99925,87000,paypal,1
2017-02-04,97745,44726,paypal,1
2017-11-27,84839,65762,cash,2
2017-10-08,32359,78934,credit card,1
2017-09-16,46384,72230,credit card,3
2017-07-26,55415,72230,cash,1
2017-09-20,1625,27578,paypal,3
2017-06-19,20777,19920,paypal,2
2017-03-09,13379,27410,credit card,1
2017-03-27,45042,28088,credit card,2
2017-10-09,69578,8403,paypal,3
2017-09-23,64696,79271,paypal,3
2017-10-09,97806,39369,cash,3
2017-04-06,43613,87000,cash,2
2017-06-29,72053,16224,paypal,3
2017-10-19,25377,81165,credit card,1
2017-11-15,57691,10130,cash,3
2017-05-12,76212,78483,paypal,2
2017-03-23,2211,79954,credit card,1
2017-11-28,98388,29656,paypal,1
2017-01-25,68108,39369,credit card,3
2017-07-30,19687,2002,paypal,1
2017-04-24,93156,85702,cash,2
2017-02-05,22545,87000,credit card,3
2017-09-08,89754,15915,paypal,1
2017-04-10,67830,47613,credit card,2
2017-10-01,31347,28088,paypal,3
2017-04-22,35586,99445,paypal,2
2017-04-23,85815,43446,cash,1
2017-03-12,95031,48174,credit card,2
2017-05-12,54714,70159,paypal,3
2017-05-10,90007,53216,paypal,1
2017-09-23,75570,55596,cash,1
2017-05-15,45033,28440,credit card,3
2017-12-12,34875,17731,cash,1
2017-09-28,46557,91230,cash,1
2017-01-29,52991,28088,cash,1
2017-03-30,27939,61070,credit card,1
2017-07-06,80823,18233,paypal,2
2017-08-16,71202,34719,paypal,1
2017-04-19,67671,99445,credit card,2
2017-07-23,67570,28440,paypal,1
2017-02-05,82849,87212,credit card,2
2017-10-23,6709,29656,paypal,2
2017-09-01,47314,79954,paypal,3
2017-06-17,57691,22826,paypal,3
2017-03-23,89184,8081,credit card,1
2017-07-20,90092,48174,credit card,2
2017-03-26,84839,55593,credit card,2
2017-08-10,22404,9072,paypal,3
2017-12-12,62455,87212,cash,3
2017-10-27,16245,27188,paypal,3
2017-02-06,73310,79271,paypal,3
2017-11-28,15750,86064,paypal,2
2017-08-05,40196,19920,paypal,3
2017-08-27,26768,78934,credit card,1
2017-07-23,8554,7234,cash,2
2017-04-27,47133,79271,credit card,2
2017-04-30,41174,16224,credit card,2
2017-02-21,56375,32738,cash,2
2017-07-25,41047,14099,paypal,3
2017-04-14,52529,87000,paypal,1
2017-02-10,44522,50304,cash,1
2017-05-05,61290,76290,paypal,2
2017-02-13,2580,38582,cash,2
2017-02-27,38523,37269,paypal,1
2017-10-16,69052,62077,cash,2
2017-08-27,83782,96506,cash,3
2017-01-18,32056,99445,credit card,2
2017-10-16,56379,82560,cash,3
2017-01-07,71050,85931,paypal,1
2017-11-10,45192,19920,paypal,1
2017-12-08,13416,87000,credit card,3
2017-03-04,45057,16224,cash,1
2017-11-15,89900,82560,cash,1
2017-01-26,23090,9072,cash,1
2017-09-27,76025,42029,paypal,1
2017-05-11,76688,16224,cash,1
2017-07-07,38660,34082,paypal,1
2017-01-22,32340,27410,credit card,2
2017-10-10,45175,81165,credit card,3
2017-03-13,65137,61070,paypal,2
2017-01-24,81690,27188,credit card,3
2017-08-24,32359,8632,paypal,1
2017-09-04,93156,86064,cash,2
2017-09-21,60392,9785,paypal,3
2017-09-05,28102,82560,cash,1
2017-09-16,69141,72114,cash,2
2017-06-02,22015,38582,credit card,3
2017-02-13,52575,81165,cash,2
2017-04-24,15096,78483,paypal,1
2017-04-10,94345,18233,cash,3
2017-09-27,99501,85702,paypal,3
2017-11-03,35173,51943,paypal,1
2017-12-30,16326,64983,cash,1
2017-11-05,82849,93187,paypal,1
2017-04-24,1125,28088,credit card,2
2017-03-19,90007,85931,credit card,2
2017-02-03,52073,34413,paypal,1
2017-08-10,27346,43107,paypal,2
2017-11-28,26276,72230,credit card,1
2017-09-06,55373,34413,credit card,1
2017-09-11,13416,26358,cash,1
2017-08-07,59209,18233,cash,2
2017-05-12,2580,35165,credit card,1
2017-09-29,32769,9456,paypal,2
2017-06-07,87378,91230,paypal,1
2017-12-22,69052,37269,credit card,3
2017-06-17,52254,32128,paypal,1
2017-04-13,84115,18541,cash,1
2017-10-13,53075,24221,paypal,3
2017-03-25,23857,44726,credit card,2
2017-01-02,69946,60974,cash,2
2017-10-18,72053,8081,paypal,3
2017-03-10,85997,27044,cash,2
2017-04-10,4500,96001,credit card,2
2017-05-06,99501,96001,credit card,1
2017-12-25,42137,8403,paypal,1
2017-11-14,98388,65762,paypal,1
2017-03-05,62608,9072,paypal,2
2017-07-29,32689,27188,cash,1
2017-04-01,91370,29552,cash,3
2017-06-13,85027,70159,paypal,2
2017-07-29,78795,76290,credit card,2
2017-12-22,25249,18541,paypal,3
2017-02-04,3746,89266,cash,1
2017-08-20,68259,64983,paypal,1
2017-06-28,55373,18541,cash,3
2017-06-02,27665,82560,cash,1
2017-04-04,99624,39548,paypal,1
2017-03-03,57069,62077,paypal,3
2017-09-26,66721,61070,paypal,3
2017-12-06,26768,85702,cash,3
2017-12-22,12993,9947,cash,2
2017-05-24,21581,87000,credit card,3
2017-06-21,83782,39548,cash,2
2017-02-10,99001,91230,paypal,2
2017-05-18,25377,50304,credit card,3
2017-12-11,85419,32310,paypal,3
2017-02-04,88129,96506,paypal,1
2017-06-28,13508,15918,credit card,3
2017-08-11,51374,13013,paypal,2
2017-01-07,91292,15918,credit card,1
2017-11-21,97755,81136,cash,3
2017-05-25,20734,14099,credit card,2
2017-05-01,23090,81165,cash,1
2017-12-06,42955,96001,cash,3
2017-05-18,38985,8632,credit card,3
2017-08-18,74970,51943,credit card,1
2017-07-10,4176,43446,paypal,1
2017-04-02,90231,7234,credit card,2
2017-07-15,34499,53216,credit card,3
2017-06-11,25933,78483,cash,3
2017-07-26,15589,55593,paypal,2
2017-05-23,96741,85931,cash,2
2017-08-12,51978,70159,paypal,3
2017-01-12,96203,16105,cash,2
2017-11-19,65841,16224,credit card,3
2017-12-19,43967,39369,credit card,2
2017-06-25,67494,42029,paypal,3
2017-10-09,95029,29656,paypal,3
2017-02-11,56659,29552,cash,2
2017-10-02,93576,27578,credit card,2
2017-06-10,4722,43107,paypal,3
2017-11-02,99306,88744,credit card,2
2017-07-02,89871,25031,cash,2
2017-04-23,13024,27188,credit card,2
2017-12-26,17083,29656,paypal,1
2017-11-11,81337,85156,cash,3
2017-05-05,27453,43107,credit card,1
2017-05-12,53830,15915,credit card,1
2017-12-08,55187,85702,cash,1
2017-08-29,87378,43107,paypal,2
2017-06-11,48102,82560,credit card,2
2017-05-11,16326,29656,credit card,3
2017-06-14,92556,55596,cash,3
2017-07-23,30750,37269,credit card,1
2017-12-18,69281,32128,cash,1
2017-06-15,5414,15918,paypal,3
2017-07-06,89900,86205,cash,1
2017-01-29,57868,79271,cash,1
2017-08-16,51203,8403,cash,1
2017-08-23,84267,39369,cash,3
2017-08-17,49480,81136,credit card,3
2017-07-13,42191,88744,credit card,3
2017-01-18,77699,37524,paypal,3
2017-04-03,23662,18541,paypal,2
2017-04-17,63603,88744,cash,3
2017-09-02,19296,32738,cash,1
2017-12-12,86736,13013,cash,1
2017-12-19,45033,32128,cash,3
2017-05-20,22015,32128,credit card,2
2017-09-14,13066,93187,paypal,2
2017-05-16,16136,16224,paypal,3
2017-12-05,29894,42819,paypal,1
2017-02-10,97218,99445,paypal,1
2017-06-29,15388,57590,paypal,1
2017-02-23,48536,27044,cash,1
2017-06-03,44531,32310,cash,2
2017-07-15,70215,72230,paypal,2
2017-08-18,79853,39369,paypal,3
2017-11-10,79215,37269,cash,2
2017-05-13,22015,34082,cash,1
2017-03-06,62771,44726,cash,1
2017-12-14,4698,25426,cash,2
2017-02-01,67570,82560,paypal,1
2017-11-04,40247,85702,cash,2
2017-01-20,91198,87000,credit card,2
2017-06-09,17856,7234,cash,1
2017-02-09,67830,55593,credit card,3
2017-01-04,13544,78934,cash,3
2017-07-06,85471,32738,paypal,1
2017-06-09,99450,60230,paypal,1
2017-11-17,40625,62077,cash,2
2017-09-11,24221,57590,cash,3
2017-09-23,70252,27410,credit card,3
2017-11-18,51721,43446,cash,3
2017-10-15,69961,15918,cash,1
2017-09-13,38230,60974,credit card,3
2017-01-09,48536,16224,cash,1
2017-02-10,97544,42029,cash,1
2017-10-01,26768,55593,cash,3
2017-07-26,31521,16224,credit card,3
2017-08-03,5145,27410,credit card,1
2017-11-23,93282,37524,paypal,1
2017-12-04,68108,9072,credit card,2
2017-10-24,83583,9785,credit card,3
2017-06-29,59310,14099,cash,2
2017-09-04,76967,24221,cash,1
2017-01-30,80844,54910,credit card,1
2017-07-13,59690,34082,cash,3
2017-01-15,69961,8081,paypal,2
2017-05-26,65095,14289,paypal,2
2017-12-14,6453,50304,cash,1
2017-02-10,88314,16105,credit card,3
2017-02-19,81289,27410,paypal,1
2017-01-28,6073,47613,credit card,2
2017-04-20,29894,78934,credit card,3
2017-07-06,1108,40784,credit card,2
2017-12-27,93576,10130,paypal,1
2017-01-11,89339,34719,credit card,1
2017-11-08,15477,9947,cash,3
2017-02-16,69578,15847,cash,1
2017-05-22,17415,85931,credit card,1
2017-12-10,15213,88698,credit card,1
2017-10-01,68328,47613,credit card,2
2017-02-15,69014,29656,cash,2
2017-10-06,93156,15918,credit card,1
2017-12-02,38523,60974,paypal,1
2017-05-03,93226,81165,credit card,2
2017-05-20,81690,14099,credit card,1
2017-02-17,64709,55596,cash,2
2017-06-26,88314,91230,cash,3
2017-11-07,35173,28440,credit card,1
2017-07-31,3415,81165,credit card,2
2017-01-07,8554,13013,paypal,1
2017-04-19,69141,27578,cash,3
2017-05-09,67473,85931,credit card,1
2017-01-18,79528,37269,credit card,3
2017-02-04,48460,85702,cash,3
2017-09-14,85693,14099,cash,1
2017-09-17,10857,60230,paypal,1
2017-04-24,84839,35165,paypal,2
2017-05-10,80844,7234,cash,3
2017-09-20,28102,18233,credit card,2
2017-10-11,12993,42029,cash,3
2017-11-30,15769,15915,credit card,2
2017-05-28,97708,29552,credit card,1
2017-02-11,20777,8403,credit card,2
2017-11-16,59310,8081,credit card,1
