Datum,Kundennummer,Produkt,Zahlungsmethode,Stückzahl
2017-10-25,92135,15918,Bar,3
2017-12-17,39894,43446,Kreditkarte,1
2017-04-24,58971,96506,paypal,1
2017-01-22,99390,27044,Bar,1
2017-01-16,22430,9947,Bar,2
2017-06-27,25568,2002,Bar,3
2017-12-05,75935,14099,Kreditkarte,2
2017-07-16,26797,35165,Bar,2
2017-10-14,53031,32310,paypal,1
2017-05-08,1780,34187,paypal,1
2017-05-31,97073,15918,paypal,2
2017-05-08,62408,28088,paypal,2
2017-07-15,48640,64983,Kreditkarte,2
2017-08-31,23934,22538,Bar,1
2017-01-25,76125,39548,Kreditkarte,2
2017-02-16,2444,27578,paypal,1
2017-12-26,60290,27578,paypal,2
2017-03-29,4523,72114,Kreditkarte,3
2017-05-09,85445,72114,paypal,2
2017-03-25,74359,85931,Bar,3
2017-11-29,56871,76290,paypal,1
2017-07-29,37096,25031,Bar,3
2017-03-24,99390,89266,Bar,3
2017-03-30,36028,88744,paypal,3
2017-11-25,41016,54910,Bar,2
2017-04-19,68927,9456,Bar,1
2017-01-27,66549,85156,Bar,1
2017-01-11,23580,55596,Bar,2
2017-09-07,25049,86205,Kreditkarte,1
2017-12-26,21316,8081,Kreditkarte,2
2017-03-19,17457,47613,Bar,2
2017-01-06,21230,22826,Kreditkarte,2
2017-04-03,13386,15847,Kreditkarte,1
2017-09-16,69361,14289,paypal,1
2017-07-09,72893,27188,Kreditkarte,3
2017-10-03,64266,8081,Kreditkarte,2
2017-10-04,10253,78483,Kreditkarte,1
2017-01-05,68114,76290,Kreditkarte,3
2017-04-06,34540,35165,Bar,3
2017-01-14,70944,28088,Bar,2
2017-10-28,69361,34082,Kreditkarte,1
2017-05-06,18946,24221,Bar,2
2017-01-28,42251,40784,Kreditkarte,3
2017-12-16,8626,55593,Bar,3
2017-04-22,27599,22538,Kreditkarte,3
2017-02-27,15410,34082,Kreditkarte,1
2017-10-16,3819,75593,Kreditkarte,3
2017-08-02,31314,82560,Bar,1
2017-01-25,45565,43446,Kreditkarte,3
2017-02-21,75057,34082,paypal,2
2017-12-01,10253,9072,Kreditkarte,2
2017-05-03,12118,22538,paypal,3
2017-02-04,93064,38582,Kreditkarte,1
2017-11-03,61341,57590,Bar,3
2017-10-24,98601,81136,Kreditkarte,3
2017-02-02,19549,42819,Kreditkarte,1
2017-09-14,17195,41910,Bar,3
2017-06-26,54632,32128,paypal,2
2017-07-23,93577,14099,Kreditkarte,1
2017-07-29,51913,34187,paypal,3
2017-05-01,40806,39548,Bar,1
2017-08-26,67759,32738,paypal,3
2017-09-08,87124,18541,Bar,3
2017-11-06,31065,22538,paypal,1
2017-04-28,82372,54910,Kreditkarte,1
2017-07-08,16701,27044,paypal,1
2017-12-02,38397,61070,paypal,3
2017-11-09,93528,55596,Bar,2
2017-04-23,60290,47613,Bar,1
2017-07-22,40806,88698,Kreditkarte,3
2017-09-27,73551,54910,paypal,3
2017-07-08,99390,60230,paypal,2
2017-04-21,59265,32738,paypal,2
2017-06-11,17460,93187,Kreditkarte,2
2017-08-13,63094,15918,Bar,3
2017-01-01,3819,39369,Kreditkarte,1
2017-04-15,82918,25426,paypal,1
2017-02-18,85461,85702,Kreditkarte,2
2017-08-06,53031,87000,Bar,1
2017-09-12,60207,57590,paypal,2
2017-05-04,94086,85156,Bar,1
2017-02-04,88936,32310,paypal,2
2017-02-07,42247,18233,Kreditkarte,1
2017-10-11,44558,44726,Kreditkarte,3
2017-03-17,8626,7234,Kreditkarte,1
2017-02-23,62292,91230,paypal,1
2017-05-24,82372,42029,paypal,3
2017-04-21,99326,48174,Bar,3
2017-09-30,86289,43107,Bar,1
2017-08-17,93064,44726,paypal,1
2017-08-28,31066,43446,Kreditkarte,3
2017-11-16,16432,51943,Bar,3
2017-05-09,80362,50304,Kreditkarte,1
2017-12-07,89218,47613,paypal,2
2017-07-08,32219,93187,paypal,3
2017-10-10,5330,42819,Kreditkarte,3
2017-12-04,73309,10130,Kreditkarte,2
2017-06-08,63638,75775,Bar,1
2017-09-24,54321,54910,Kreditkarte,2
2017-05-05,93558,11138,Kreditkarte,3
2017-02-09,5330,8081,paypal,1
2017-04-21,80845,79954,paypal,1
2017-01-06,41730,89266,Bar,3
2017-04-04,4426,8403,paypal,2
2017-01-11,54632,32310,Bar,3
2017-09-01,95955,60974,Kreditkarte,2
2017-06-12,48458,8081,paypal,3
2017-08-14,78039,35165,Kreditkarte,1
2017-06-29,74359,40784,Kreditkarte,2
2017-01-04,54632,61070,paypal,3
2017-07-13,96000,55596,Bar,3
2017-03-14,1685,27578,Bar,3
2017-03-20,52659,96001,paypal,3
2017-10-12,95509,43107,Kreditkarte,3
2017-05-10,93064,10130,Bar,1
2017-03-29,79815,38582,paypal,1
2017-06-20,69927,37524,Kreditkarte,3
2017-11-27,81851,32738,Kreditkarte,3
2017-08-19,63094,72114,paypal,3
2017-06-30,5330,75593,Bar,3
2017-04-12,21534,9456,Kreditkarte,2
2017-02-14,42783,16105,Kreditkarte,1
2017-08-22,60290,43107,Bar,1
2017-05-12,24904,8081,Bar,3
2017-09-12,8589,62077,paypal,3
2017-03-29,55088,27410,paypal,1
2017-02-03,90536,39369,Kreditkarte,1
2017-03-09,67759,15847,Kreditkarte,2
2017-02-24,76125,34187,Bar,3
2017-04-08,43300,48174,paypal,1
2017-09-18,10661,88698,Bar,1
2017-01-10,61341,41910,paypal,1
2017-08-26,68289,29552,Kreditkarte,1
2017-06-20,27508,14099,Kreditkarte,3
2017-11-07,38397,16224,paypal,2
2017-08-22,6933,27410,Kreditkarte,1
2017-05-20,4182,32128,paypal,1
2017-11-12,76125,72230,paypal,1
2017-02-10,28915,16224,Bar,2
2017-05-12,81287,88744,Bar,1
2017-04-13,12118,81165,Bar,3
2017-06-12,42247,86064,Kreditkarte,2
2017-04-29,95509,50304,paypal,2
2017-04-01,65050,29552,paypal,2
2017-07-19,61341,87000,paypal,3
2017-10-19,82918,27578,paypal,1
2017-08-14,79785,85931,Bar,1
2017-02-08,41730,85702,Kreditkarte,3
2017-02-25,90418,64983,Kreditkarte,3
2017-10-23,61896,37269,Bar,1
2017-11-02,32764,18541,Bar,2
2017-11-18,18946,40784,Kreditkarte,2
2017-01-09,87124,79954,paypal,2
2017-01-06,59265,79954,Kreditkarte,1
2017-09-12,86926,27410,Kreditkarte,3
2017-01-02,41454,9072,paypal,1
2017-05-25,40153,86205,paypal,2
2017-01-28,75851,55596,Bar,2
2017-07-01,52446,34413,paypal,2
2017-06-12,85461,11138,paypal,1
2017-01-23,95966,48174,Bar,1
2017-11-24,32219,14289,Bar,3
2017-09-28,73390,15915,paypal,1
2017-01-31,21230,25031,paypal,2
2017-06-02,61822,19920,Kreditkarte,1
2017-07-16,62408,17731,Kreditkarte,3
2017-06-20,92401,64983,Bar,2
2017-09-06,20905,15915,Bar,1
2017-02-10,18500,19920,paypal,2
2017-04-03,94196,86205,Kreditkarte,2
2017-05-24,93558,15915,Bar,2
2017-06-20,95955,32738,Kreditkarte,3
2017-02-04,87513,78934,Bar,3
2017-07-15,69361,53216,Bar,2
2017-03-26,63638,78483,paypal,2
2017-12-09,5330,37524,Kreditkarte,3
2017-08-06,15309,85702,Kreditkarte,2
2017-05-05,22611,26358,Bar,2
2017-11-22,73826,89266,Bar,3
2017-10-02,81287,55596,Bar,1
2017-06-08,99326,55596,paypal,2
2017-06-20,87513,57590,paypal,3
2017-12-28,19549,86064,Kreditkarte,3
2017-05-11,16701,35165,Kreditkarte,1
2017-09-25,99956,85156,Bar,2
2017-03-30,20752,41910,Bar,2
2017-08-27,19205,25426,Kreditkarte,3
2017-04-10,29633,88698,Kreditkarte,2
2017-12-27,61131,34082,paypal,3
2017-07-20,43524,82560,paypal,3
2017-07-28,72825,27044,Bar,2
2017-06-12,86926,76290,Bar,3
2017-11-25,76168,34413,Kreditkarte,2
2017-11-02,45202,53216,Kreditkarte,1
2017-07-02,34540,24221,Kreditkarte,3
2017-03-04,20682,22826,Bar,1
2017-05-31,61131,40784,Bar,3
2017-07-11,27599,10130,Kreditkarte,2
2017-08-15,27508,9947,Bar,1
2017-03-26,43524,26358,Kreditkarte,3
2017-05-09,62413,26358,Bar,1
2017-06-27,8626,60230,Bar,2
2017-07-21,82070,57590,paypal,1
2017-09-29,61228,88698,Kreditkarte,2
2017-02-04,5535,42819,Bar,1
2017-06-18,28915,14099,paypal,2
2017-02-16,93266,85702,Bar,3
2017-09-07,56871,29552,paypal,3
2017-04-15,90418,93187,Bar,3
2017-09-02,42783,27044,Kreditkarte,3
2017-06-28,47268,15915,paypal,2
2017-03-21,36883,88698,Bar,3
2017-10-30,80362,87000,paypal,2
2017-03-08,21316,32128,paypal,3
2017-03-19,54632,32310,paypal,1
2017-06-06,59414,34413,Kreditkarte,2
2017-07-19,4182,39369,Kreditkarte,2
2017-01-25,87124,34413,paypal,2
2017-04-17,71186,17731,paypal,1
2017-12-26,75333,15847,Kreditkarte,3
2017-11-20,99458,85156,Kreditkarte,1
2017-03-16,3532,96506,Bar,3
2017-02-06,18804,41910,Kreditkarte,1
2017-09-05,22258,85931,Bar,3
2017-09-01,79785,14099,paypal,2
2017-06-07,19216,27044,Bar,2
2017-03-30,73826,96001,paypal,3
2017-06-29,18378,96001,paypal,2
2017-02-04,4182,86064,Kreditkarte,1
2017-02-27,40570,38582,paypal,3
2017-04-17,99358,27044,Bar,2
2017-06-08,95955,85931,Kreditkarte,2
2017-01-02,99993,42029,paypal,3
2017-07-18,87513,78483,paypal,3
2017-09-29,75871,28088,paypal,2
2017-12-25,44409,87000,Bar,1
2017-10-01,50580,16224,Bar,2
2017-04-19,46920,37269,Kreditkarte,1
2017-09-29,92941,75775,Bar,1
2017-05-24,20905,78483,Bar,3
2017-11-25,62710,86064,paypal,3
2017-02-24,67728,40784,paypal,2
2017-01-28,65617,29552,Kreditkarte,1
2017-05-03,33154,41910,Kreditkarte,3
2017-02-18,8723,85156,paypal,3
2017-01-02,32764,19920,paypal,2
2017-06-10,81287,75775,Kreditkarte,3
2017-12-15,77950,13013,paypal,2
2017-03-08,79308,57590,Bar,3
2017-01-23,52446,9072,paypal,2
2017-04-21,76125,39369,Kreditkarte,1
2017-03-21,75935,24221,paypal,1
2017-03-20,65050,96001,Bar,3
2017-08-10,40806,87212,paypal,2
2017-01-01,85517,18233,Kreditkarte,3
2017-11-15,25049,9947,Bar,2
2017-02-13,52837,27410,paypal,1
2017-02-14,30789,82560,Kreditkarte,2
2017-02-01,85998,75775,Kreditkarte,2
2017-03-25,80616,64983,Bar,3
2017-12-02,22295,16224,Bar,1
2017-11-20,67759,55596,paypal,2
2017-12-05,27508,8081,Kreditkarte,1
2017-10-25,95068,10130,Kreditkarte,2
2017-12-24,27951,72230,Kreditkarte,1
2017-08-29,80882,85931,paypal,1
2017-04-25,9052,51943,Kreditkarte,2
2017-01-04,98601,43446,Bar,2
2017-03-16,99956,47613,Kreditkarte,1
2017-06-25,5330,29552,paypal,3
2017-04-12,55662,72230,paypal,2
2017-11-13,39198,48174,Bar,1
2017-06-07,79814,8081,paypal,1
2017-04-17,48569,9072,paypal,2
2017-09-03,71230,40784,paypal,1
2017-10-06,44292,51943,Kreditkarte,1
2017-09-06,75333,51943,Kreditkarte,2
2017-08-02,45202,54910,Kreditkarte,1
2017-12-19,68927,35165,Bar,1
2017-03-15,29097,18541,Bar,2
2017-12-28,45565,16224,Bar,3
2017-08-27,33154,29656,Kreditkarte,1
2017-11-25,90536,87000,Kreditkarte,2
2017-02-04,71230,7234,Bar,3
2017-09-22,79814,41910,paypal,3
2017-10-26,78074,18233,Kreditkarte,3
2017-02-15,46920,24221,Bar,1
2017-11-19,20752,91230,Bar,3
2017-05-09,65050,27188,Bar,3
2017-04-04,43524,48174,paypal,2
2017-12-09,97073,26358,Bar,1
2017-04-04,56442,32738,paypal,2
2017-04-12,78085,53216,Kreditkarte,3
2017-09-26,26126,15847,paypal,3
2017-03-22,24904,70159,Kreditkarte,2
2017-07-07,41454,85702,paypal,2
2017-06-26,41417,53216,Bar,1
2017-02-28,50580,22538,Bar,2
2017-01-09,22184,75775,Bar,1
2017-02-19,81958,34187,paypal,3
2017-07-30,58595,96001,paypal,3
2017-07-04,83689,18541,Bar,2
2017-09-10,91559,41910,Bar,2
2017-04-26,99390,38582,Bar,3
2017-04-25,19549,81136,Kreditkarte,1
2017-09-27,32219,35165,Bar,3
2017-12-22,34203,14289,paypal,1
2017-04-14,70944,34187,paypal,1
2017-03-23,10661,27188,Kreditkarte,2
2017-08-04,28047,81136,Kreditkarte,3
2017-08-02,85445,26358,paypal,1
2017-04-22,48458,55596,paypal,1
2017-11-02,22430,81165,Kreditkarte,1
2017-06-20,5413,54910,Kreditkarte,3
2017-05-24,4426,82560,paypal,1
2017-08-27,88936,8081,Bar,3
2017-07-11,85445,39369,Kreditkarte,2
2017-12-21,27599,47613,Bar,2
2017-08-23,62408,7234,Kreditkarte,1
2017-07-03,82372,17731,Bar,3
2017-10-04,99458,44726,paypal,2
2017-07-20,3912,85702,Bar,1
2017-02-20,54963,29552,paypal,2
2017-04-11,89235,29552,paypal,2
2017-11-05,48640,87000,Kreditkarte,1
2017-09-21,81287,8403,paypal,2
2017-05-19,36028,15918,Kreditkarte,1
2017-02-14,59461,29552,Bar,2
2017-08-09,71595,27188,paypal,3
2017-11-04,80362,53216,Bar,1
2017-03-12,82906,37524,Kreditkarte,2
2017-02-11,13386,22538,Bar,1
2017-09-04,20682,41910,Kreditkarte,1
2017-07-29,90685,75593,Kreditkarte,3
2017-06-12,14042,78483,Bar,3
2017-11-28,82372,87000,Bar,1
2017-04-12,44422,18541,paypal,3
2017-10-24,18345,15918,Bar,3
2017-08-04,87513,78483,Bar,1
2017-08-11,95116,15915,Bar,2
2017-12-06,44429,8403,Kreditkarte,3
2017-03-08,15309,54910,paypal,2
2017-01-31,74359,55596,Bar,2
2017-05-15,82070,25426,Kreditkarte,1
2017-06-27,51121,27410,Bar,2
2017-05-15,33154,35165,Kreditkarte,3
2017-02-13,19205,72230,paypal,2
2017-04-20,22476,27188,Bar,1
2017-03-16,47268,34719,paypal,1
2017-04-23,68289,42029,Bar,2
2017-01-29,99639,88744,Kreditkarte,1
2017-03-05,45577,75775,Bar,3
2017-03-28,69804,85702,Bar,3
2017-11-26,48570,44726,Bar,2
2017-05-08,68582,29656,paypal,2
2017-07-08,63658,79271,paypal,2
2017-10-10,86926,9785,Kreditkarte,1
2017-11-07,62292,2002,Kreditkarte,3
2017-04-15,69361,27044,Kreditkarte,3
2017-01-06,73826,9785,Bar,2
2017-04-30,65617,11138,Kreditkarte,2
2017-05-16,80281,37269,Kreditkarte,1
2017-10-24,48569,32738,Kreditkarte,3
2017-04-11,82136,85156,Bar,1
2017-12-12,31066,72230,Kreditkarte,2
2017-08-12,89218,39369,Kreditkarte,3
2017-01-28,32219,78483,paypal,1
2017-05-21,54828,37269,paypal,1
2017-06-23,62912,29552,Kreditkarte,1
2017-12-23,4523,64983,Kreditkarte,3
2017-11-08,22476,32738,paypal,2
2017-11-04,80281,8632,Bar,2
2017-12-23,75333,72230,paypal,3
2017-06-11,86158,37524,paypal,3
2017-05-12,70944,44726,paypal,2
2017-07-13,85359,48174,Bar,1
2017-03-20,67728,55596,Bar,1
2017-05-08,42783,14289,Bar,1
2017-09-01,21230,43446,paypal,2
2017-11-13,90685,96506,Bar,1
2017-11-18,31097,15915,paypal,1
2017-01-29,94086,15915,Kreditkarte,3
2017-01-04,56442,48174,paypal,1
2017-12-02,62438,16224,Bar,2
2017-03-22,56947,10130,Bar,1
2017-06-30,78074,47613,Bar,3
2017-05-14,67666,16224,paypal,1
2017-02-13,56947,8403,paypal,3
2017-07-14,33154,60974,Kreditkarte,3
2017-06-30,60290,17731,paypal,1
2017-11-06,79308,25426,Kreditkarte,3
2017-02-24,75935,34082,paypal,1
2017-02-12,91519,34413,Bar,2
2017-06-20,13386,24221,Bar,2
2017-09-06,48458,60974,paypal,3
2017-03-19,14042,61070,Bar,3
2017-09-22,67666,89266,paypal,2
2017-07-16,79785,19920,Bar,3
2017-06-02,69361,99445,Kreditkarte,1
2017-09-28,62413,78934,Kreditkarte,2
2017-10-05,82696,25426,Bar,3
2017-03-08,92135,79271,Kreditkarte,2
2017-06-11,63583,11138,Bar,1
2017-01-11,92941,27044,paypal,1
2017-06-29,37096,32310,Kreditkarte,3
2017-11-03,79196,9072,paypal,1
2017-12-29,93577,89266,Kreditkarte,1
2017-05-28,85445,25031,Bar,1
2017-02-05,41454,27410,Kreditkarte,2
2017-12-04,18345,8081,Bar,1
2017-07-20,87513,32738,Bar,3
2017-07-05,75871,2002,paypal,3
2017-11-21,87513,50304,paypal,2
2017-07-14,20905,26358,Kreditkarte,2
2017-07-17,22476,50304,Bar,2
2017-05-04,59365,24221,Bar,1
2017-03-01,15410,72230,Kreditkarte,1
2017-10-26,52837,96001,Kreditkarte,1
2017-09-25,99993,40784,paypal,2
2017-08-31,82918,42819,Kreditkarte,2
2017-01-17,99639,88698,paypal,1
2017-10-09,64266,18233,paypal,2
2017-12-30,45202,78934,paypal,1
2017-05-21,34301,87212,Kreditkarte,2
2017-02-01,15410,11138,paypal,1
2017-05-26,77950,86064,Kreditkarte,3
2017-09-21,59265,27578,paypal,3
2017-11-04,38397,18233,Kreditkarte,2
2017-05-18,27951,91230,paypal,3
2017-05-02,81958,88698,Bar,1
2017-09-11,48570,72230,paypal,2
2017-05-02,76125,44726,Bar,3
2017-09-23,82372,25031,Kreditkarte,3
2017-10-10,55662,61070,paypal,3
2017-11-11,75935,19920,paypal,2
2017-02-12,92941,96506,Bar,1
2017-04-03,95864,47613,paypal,2
2017-08-15,27599,87212,Kreditkarte,3
2017-09-26,80845,34187,paypal,1
2017-03-05,74359,65762,paypal,2
2017-04-27,66020,86205,paypal,3
2017-03-08,85393,62077,Kreditkarte,2
2017-05-02,26509,34082,Bar,2
2017-11-17,61341,43446,Kreditkarte,1
2017-12-04,60207,27578,paypal,2
2017-05-08,99735,87000,Bar,2
2017-06-12,34301,24221,Kreditkarte,1
2017-01-30,99993,29552,Bar,2
2017-11-11,22476,16105,Bar,1
2017-01-15,78074,22826,Bar,2
2017-12-15,72825,70159,paypal,3
2017-08-24,18500,89266,Bar,1
2017-09-15,47160,22826,paypal,2
2017-06-18,99358,53216,Bar,3
2017-08-19,47268,26358,Bar,3
2017-09-20,42783,57590,Kreditkarte,3
2017-08-13,9815,39548,Bar,2
2017-09-17,31097,29656,Bar,1
2017-03-09,20854,32310,Bar,1
2017-04-19,32219,72230,Kreditkarte,3
2017-08-09,89218,27410,Bar,3
2017-04-24,5535,70159,Bar,1
2017-10-07,44422,60230,Bar,2
2017-10-25,99358,37524,Bar,1
2017-02-06,41730,34187,paypal,2
2017-07-01,4426,64983,Kreditkarte,1
2017-12-16,42251,91230,Bar,3
2017-12-15,86289,72230,Kreditkarte,1
2017-09-07,17195,42819,Kreditkarte,3
2017-03-14,54828,8403,paypal,1
2017-09-03,54828,42029,paypal,2
2017-06-12,58067,78483,Bar,2
2017-04-21,16925,28440,paypal,2
2017-01-01,56649,87000,paypal,3
2017-08-21,31314,85931,paypal,3
2017-12-03,15410,9947,paypal,1
2017-12-10,31065,89266,Bar,1
2017-11-05,75333,81165,Bar,3
2017-06-30,65050,34082,Bar,1
2017-07-26,93558,43446,Bar,3
2017-02-17,94196,40784,Kreditkarte,1
2017-09-30,5535,29656,Kreditkarte,2
2017-05-02,82906,16224,Bar,3
2017-06-14,73390,32128,Bar,1
2017-05-25,87124,48174,Bar,2
2017-11-21,67759,34187,paypal,2
2017-02-10,75100,32128,Bar,1
2017-07-29,34301,9456,paypal,2
2017-03-20,85359,18541,paypal,2
2017-12-24,8967,15918,Bar,2
2017-11-21,74359,9785,Bar,2
2017-07-11,21534,86205,Kreditkarte,2
2017-08-18,55662,42029,paypal,1
2017-05-25,25568,81136,Bar,2
2017-03-22,29097,35165,paypal,1
2017-10-31,12118,14099,paypal,3
2017-08-12,25049,14099,Kreditkarte,1
2017-01-15,13386,72230,paypal,3
2017-08-15,3406,51943,Bar,3
2017-01-18,43524,15915,Bar,2
2017-06-01,98601,81165,paypal,2
2017-08-24,75333,9947,Bar,2
2017-08-08,10661,93187,paypal,2
2017-04-26,62181,86205,Bar,1
2017-03-07,8626,54910,paypal,1
2017-01-04,93558,44726,Bar,2
2017-11-25,76168,53216,Kreditkarte,3
2017-08-06,31097,39548,Kreditkarte,3
2017-07-16,99390,93187,Kreditkarte,3
2017-09-04,85517,14099,Bar,1
2017-10-22,22430,86205,Kreditkarte,1
2017-10-01,91559,32310,paypal,2
2017-05-29,97073,44726,Bar,3
2017-12-29,69804,25426,paypal,3
2017-01-02,12118,27044,Bar,1
2017-03-16,45565,86205,Kreditkarte,2
2017-02-17,69509,22826,Bar,3
2017-11-03,95116,34082,Kreditkarte,2
2017-10-13,63094,62077,paypal,2
2017-05-15,9052,86064,Bar,2
2017-10-08,59461,79271,Bar,3
2017-02-09,87124,15847,Kreditkarte,1
2017-01-23,23580,15847,paypal,1
2017-01-20,59365,28088,Bar,2
2017-01-25,7096,88698,paypal,2
2017-09-02,79196,88744,paypal,2
2017-08-24,18946,39369,Kreditkarte,1
2017-09-22,88936,70159,paypal,2
2017-08-01,70944,43446,Kreditkarte,2
2017-07-07,80281,11138,paypal,3
2017-01-20,17460,55593,Kreditkarte,3
2017-03-30,96000,55593,Kreditkarte,2
2017-07-12,32219,22538,paypal,2
2017-04-17,58067,34187,Bar,1
2017-07-30,90409,14099,Bar,3
2017-11-11,79814,91230,Bar,1
2017-10-23,95116,88744,paypal,3
2017-05-01,28121,39548,Bar,2
2017-12-14,44429,86064,Bar,3
2017-01-14,91559,75593,Bar,2
2017-03-24,80845,32128,paypal,1
2017-09-18,80845,34082,Bar,2
2017-11-18,20682,8081,Kreditkarte,2
2017-12-13,95509,34187,Kreditkarte,3
2017-01-28,60644,40784,Bar,1
2017-04-30,68289,39369,Kreditkarte,3
2017-09-08,85461,42819,Bar,1
2017-12-08,33154,8632,paypal,1
2017-01-11,32764,62077,Bar,2
2017-01-21,57445,11138,Bar,1
2017-09-17,79815,32738,Kreditkarte,3
2017-04-29,59414,22826,Bar,1
2017-04-08,79196,53216,Kreditkarte,2
2017-11-04,45577,60230,Bar,3
2017-12-05,64577,87212,Bar,3
2017-11-19,37096,72230,Kreditkarte,2
2017-02-24,74915,40784,Bar,1
2017-03-18,78039,16224,Bar,2
2017-06-09,20905,53216,Bar,3
2017-11-19,95955,61070,Bar,1
2017-07-28,11628,91230,Kreditkarte,1
2017-08-19,58067,70159,paypal,3
2017-03-09,46920,51943,Kreditkarte,3
2017-12-15,60401,81165,Kreditkarte,3
2017-06-18,31066,78483,Kreditkarte,1
2017-03-23,57203,85702,Bar,2
2017-10-06,23580,86064,paypal,2
2017-03-03,15410,35165,Kreditkarte,1
2017-02-28,92401,9947,Kreditkarte,2
2017-12-30,86926,48174,paypal,1
2017-10-11,3912,37269,Kreditkarte,2
2017-12-20,90409,96506,Bar,2
2017-12-07,60516,72114,Bar,2
2017-05-11,17460,61070,Bar,2
2017-02-05,60290,8081,Kreditkarte,3
2017-11-21,8723,29656,paypal,2
2017-04-01,60307,32310,paypal,2
2017-03-19,75935,18541,Kreditkarte,1
2017-09-02,69361,28440,Bar,2
2017-04-01,74915,96506,Kreditkarte,1
2017-06-11,2124,86064,Kreditkarte,1
2017-06-08,48640,41910,Bar,3
2017-06-06,29770,2002,paypal,1
2017-06-19,95966,22538,Kreditkarte,3
2017-06-10,94196,9947,Kreditkarte,1
2017-08-04,48640,7234,Kreditkarte,2
2017-04-19,18500,99445,Bar,3
2017-12-14,22430,57590,Kreditkarte,2
2017-10-02,52659,14099,Kreditkarte,3
2017-04-21,28047,32310,Kreditkarte,2
2017-12-25,80362,32310,Kreditkarte,1
2017-06-13,28047,61070,Bar,1
2017-11-20,62438,9456,Kreditkarte,3
2017-01-10,34301,25426,Kreditkarte,3
2017-12-27,92941,27044,Bar,3
2017-04-07,40806,75593,Bar,1
2017-08-24,92401,81136,paypal,1
2017-01-21,17460,9785,Bar,1
2017-11-10,67004,37524,Bar,3
2017-06-22,13386,76290,Kreditkarte,2
2017-10-26,73309,41910,paypal,2
2017-12-05,95955,40784,Kreditkarte,2
2017-06-17,3406,78934,paypal,1
2017-07-16,32764,27578,Kreditkarte,3
2017-11-27,47160,50304,paypal,3
2017-06-06,16925,27410,Bar,1
2017-04-02,29207,28440,Kreditkarte,3
2017-04-15,5217,32738,paypal,2
2017-10-30,66186,15847,paypal,2
2017-01-04,85538,29656,paypal,2
2017-03-25,36883,79271,Kreditkarte,1
2017-10-09,67004,35165,paypal,1
2017-12-11,93064,9456,Kreditkarte,2
2017-06-01,4523,44726,Kreditkarte,2
2017-04-21,39894,82560,paypal,1
2017-10-31,27599,85702,paypal,1
2017-07-07,44429,86064,Kreditkarte,3
2017-07-02,1780,72230,Kreditkarte,1
2017-09-20,22430,24221,paypal,3
2017-05-24,62710,91230,Kreditkarte,1
2017-08-24,23548,44726,paypal,3
2017-06-13,47160,86064,paypal,1
2017-11-02,82918,78934,Kreditkarte,2
2017-12-06,95068,16105,paypal,3
2017-04-13,34301,64983,Kreditkarte,3
2017-04-05,28915,13013,Bar,2
2017-03-19,22295,39369,Bar,2
2017-01-27,4182,34413,Kreditkarte,3
2017-07-27,45577,82560,Bar,2
2017-02-28,58595,37524,Kreditkarte,1
2017-10-28,92135,15918,Kreditkarte,3
2017-11-13,59265,55596,paypal,2
2017-12-14,9052,34719,paypal,3
2017-08-11,60516,27410,paypal,2
2017-11-07,28121,38582,paypal,1
2017-07-30,31314,65762,Kreditkarte,3
2017-06-16,51121,8403,paypal,1
2017-11-22,52837,43446,paypal,1
2017-03-13,90418,91230,Kreditkarte,2
2017-09-04,1780,75593,Bar,1
2017-12-22,60401,18233,paypal,3
2017-01-21,54321,8081,Bar,3
2017-03-29,22295,55596,Bar,1
2017-05-22,23934,62077,Bar,1
2017-03-13,44292,88744,Kreditkarte,1
2017-07-31,58860,51943,Kreditkarte,2
2017-04-27,69927,11138,paypal,2
2017-03-25,49235,37524,Kreditkarte,1
2017-05-17,81958,19920,Kreditkarte,3
2017-04-07,80362,8632,paypal,1
2017-02-27,82070,41910,paypal,1
2017-04-25,55088,96506,Kreditkarte,3
2017-02-17,26042,54910,paypal,2
2017-11-13,51913,32128,Bar,3
2017-11-05,54828,39369,Bar,3
2017-03-11,90409,24221,Bar,3
2017-08-06,45565,89266,Kreditkarte,1
2017-03-30,5330,15915,Kreditkarte,1
2017-09-01,61228,9072,paypal,2
2017-09-19,94086,42029,paypal,1
2017-02-26,3406,34187,Kreditkarte,1
2017-06-25,69509,57590,paypal,2
2017-01-26,60401,81136,Kreditkarte,3
2017-07-12,43300,55593,Bar,3
2017-09-08,23934,38582,paypal,1
2017-06-12,79785,79954,paypal,1
2017-01-02,32764,14099,paypal,3
2017-06-29,99639,34082,paypal,2
2017-10-02,92826,85156,paypal,3
2017-08-02,9905,34719,Kreditkarte,1
2017-05-30,7096,42029,paypal,2
2017-11-19,82906,18233,paypal,1
2017-02-23,45202,72114,paypal,3
2017-09-03,3532,32738,Bar,3
2017-06-03,13386,38582,Kreditkarte,2
2017-12-01,6933,44726,paypal,2
2017-04-14,56442,87212,Kreditkarte,2
2017-08-28,48569,75593,Kreditkarte,1
2017-05-15,8723,87212,Kreditkarte,2
2017-01-30,55088,54910,paypal,2
2017-04-27,66186,79954,paypal,2
2017-08-10,81851,32128,paypal,2
2017-02-20,81958,34719,Kreditkarte,3
2017-07-08,24904,28088,paypal,3
2017-10-30,4033,61070,paypal,2
2017-08-08,5330,72230,Bar,3
2017-12-03,54828,89266,paypal,1
